# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  215,20200713,  258,   16,   20,   50,   15,    0,    1,   80,   15,  169,   83,    3,  217,   14,   60,    6,  134,   82, 2785,     ,     ,     ,     ,10226,10268,    1,10178,   24,    0,    2,   83,   18,    4,   69,   99,    2,   47,   13,   48
  215,20200714,  318,   18,   26,   50,   18,   10,    2,   70,   14,  159,  108,   24,  181,   16,  105,   24,   21,   13,  942,     ,     ,     ,     ,10151,10174,    1,10144,   16,   56,   12,   75,   15,    8,   86,   96,    5,   71,   19,   16
  215,20200715,  274,   27,   30,   50,   14,   10,    1,   80,   13,  155,   95,    2,  200,   13,   87,    6,   58,   36, 1976,     ,     ,     ,     ,10151,10162,   21,10143,    2,   28,   24,   80,   12,    7,   80,   97,    1,   63,   13,   33
  215,20200716,  307,   34,   37,   70,   14,   20,    1,  100,   14,  162,  142,    1,  192,   13,  143,    6,   28,   17, 1571,     ,     ,     ,     ,10178,10205,   22,10150,    3,   36,    1,   75,   11,    8,   87,   97,    2,   78,   11,   27
  215,20200717,  284,   11,   16,   40,   16,    0,   21,   60,   15,  178,  132,   24,  229,   15,  114,   24,   57,   35, 1567,     ,     ,     ,     ,10207,10214,   12,10200,    3,    1,   22,   80,   16,    6,   84,   99,   22,   68,   16,   27
  215,20200718,  259,   20,   28,   60,   12,    0,   22,   80,    9,  180,  119,   24,  244,   10,  108,   24,   97,   60, 2226,     ,     ,     ,     ,10182,10200,    1,10171,   19,    1,    4,   79,    9,    6,   85,   99,    1,   65,    9,   39
  215,20200719,  309,   20,   31,   50,   12,    0,    1,   80,   12,  165,  109,    3,  220,   11,   99,    6,   38,   24, 1805,     ,     ,     ,     ,10168,10189,   24,10155,    7,    1,    1,   80,   10,    8,   87,   99,    1,   64,   10,   31
  215,20200720,  331,   36,   37,   50,    8,   20,    1,   90,   10,  152,  103,    5,  195,   14,   81,   24,  144,   89, 2708,     ,     ,     ,     ,10218,10243,   24,10190,    1,   70,    1,   81,   13,    2,   73,   90,    4,   58,   13,   45
  215,20200721,  310,   30,   32,   60,   14,   10,    4,   90,   11,  145,   88,    5,  197,   12,   70,    6,  125,   78, 2345,     ,     ,     ,     ,10250,10258,   24,10238,    3,   65,    3,   82,   17,    3,   73,   96,   24,   58,   16,   38
  215,20200722,  325,   20,   21,   40,   10,    0,    4,   70,   10,  147,   90,    2,  194,   14,   72,    6,  112,   70, 2425,     ,     ,     ,     ,10237,10257,    1,10210,   24,   31,   23,   83,   16,    5,   75,   98,    1,   49,   16,   40
  215,20200723,  230,   33,   38,   60,   13,   10,    1,   90,   12,  179,  104,    1,  229,   13,   88,    6,   75,   47, 1965,     ,     ,     ,     ,10160,10205,    1,10115,   24,   65,    1,   82,   18,    7,   66,   97,    1,   50,   14,   34
  215,20200724,  268,   35,   39,   60,   12,   10,   21,   90,   12,  180,  149,   23,  214,   12,  127,   24,   50,   31, 1679,     ,     ,     ,     ,10121,10131,   13,10106,    5,   56,    7,   75,   12,    7,   83,   93,   21,   70,   15,   29
  215,20200725,  214,   45,   47,   70,   12,   30,    4,  110,   12,  177,  151,    4,  210,   13,  141,    6,    4,    3,  732,     ,     ,     ,     ,10091,10115,    1,10051,   24,   37,    9,   75,   13,    8,   89,   96,   10,   77,   14,   13
  215,20200726,  246,   54,   56,   70,    8,   40,    2,  110,    8,  177,  149,   24,  203,   16,  136,   24,  122,   77, 2475,     ,     ,     ,     ,10109,10151,   24,10053,    1,   65,    1,   81,   16,    6,   77,   94,    1,   59,   16,   43
  215,20200727,  203,   39,   50,   80,   21,   30,    2,  160,   21,  184,  144,    2,  242,   16,  131,    6,   18,   11, 1066,     ,     ,     ,     ,10100,10147,    1,10062,   16,   62,   23,   80,   10,    8,   77,   85,    3,   63,   16,   19
  215,20200728,  263,   63,   65,   90,   10,   40,    6,  130,   10,  173,  151,    5,  193,   16,  143,    6,   92,   58, 2099,     ,     ,     ,     ,10125,10166,   24,10066,    1,   62,    1,   82,   22,    6,   69,   87,    2,   61,   16,   36
  215,20200729,  273,   43,   45,   70,   10,    0,   21,  120,   11,  159,  109,   24,  187,   14,   78,   24,   98,   62, 1971,     ,     ,     ,     ,10198,10210,   22,10169,    1,   36,   24,   80,    1,    5,   73,   98,   24,   62,   16,   33
  215,20200730,  165,    2,   22,   40,   14,    0,    1,   70,   10,  183,  101,    2,  245,   13,   69,    6,  120,   77, 2492,     ,     ,     ,     ,10200,10212,    6,10184,   19,    2,    1,   82,   10,    3,   72,   99,    1,   46,   12,   44
  215,20200731,  114,   39,   41,   60,   10,   10,    1,  100,   14,  239,  140,    1,  308,   15,  104,    6,  143,   92, 2657,     ,     ,     ,     ,10148,10183,    1,10116,   21,   65,    1,   83,   20,    2,   60,   97,    1,   40,   14,   52
  215,20200801,  254,   36,   39,   60,    7,   10,   20,  100,    6,  194,  136,   24,  228,    1,   98,   24,   73,   47, 1661,     ,     ,     ,     ,10144,10157,   15,10115,    2,   39,   24,   78,   17,    6,   84,   98,   23,   66,   17,   30
  215,20200802,  288,   24,   33,   60,    9,   10,   20,  100,   14,  166,  109,   24,  200,   13,   74,   24,   98,   63, 2217,     ,     ,     ,     ,10155,10167,   13,10139,    4,    2,   22,   81,   15,    6,   81,   99,   24,   62,   15,   38
  215,20200803,  304,    9,   27,   50,   10,    0,    1,  100,   10,  151,  104,    1,  188,   16,   74,    6,   37,   24, 1023,     ,     ,     ,     ,10147,10166,   24,10139,    7,    5,    1,   75,   14,    6,   86,   99,    1,   76,   17,   17
  215,20200804,  257,   16,   26,   50,   24,   10,    1,   80,   15,  167,   89,    5,  211,   17,   51,    6,  138,   90, 2578,     ,     ,     ,     ,10167,10181,    8,10149,   24,   65,    1,   82,    8,    3,   67,   98,    5,   48,   12,   44
  215,20200805,  216,   36,   40,   60,   10,   10,   20,  110,   15,  195,  140,   24,  265,   15,  102,   24,  134,   87, 2537,     ,     ,     ,     ,10150,10161,   24,10140,    2,   63,    6,   82,   18,    2,   67,   97,   23,   41,   15,   46
  215,20200806,  340,   11,   22,   40,   12,    0,    4,   60,   11,  205,  126,    5,  255,   11,   87,    6,  126,   83, 2467,     ,     ,     ,     ,10187,10197,   22,10162,    1,    5,    4,   81,    9,    5,   78,   98,    4,   58,   10,   45
  215,20200807,   60,    8,   17,   40,   16,    0,   22,   50,   16,  240,  151,    5,  329,   15,  107,    6,  138,   91, 2512,     ,     ,     ,     ,10192,10200,    8,10183,   17,    2,    3,   82,   12,    0,   69,  100,    5,   34,   14,   49
  215,20200808,   37,   14,   22,   50,   14,    0,    1,   70,   13,  257,  161,    5,  334,   12,  115,    6,   88,   58, 2116,     ,     ,     ,     ,10193,10199,    8,10187,   22,   18,    5,   82,   15,    6,   61,   99,    5,   34,   12,   42
  215,20200809,   51,   42,   40,   70,   13,   10,    3,  100,   12,  260,  204,    4,  307,   13,  179,    6,  108,   72, 2231,     ,     ,     ,     ,10172,10187,    7,10153,   17,   63,    8,   82,   20,    4,   65,   85,    4,   47,   12,   45
  215,20200810,   78,   34,   36,   50,   13,   20,    4,   90,   13,  261,  198,    4,  318,   16,  174,    6,  100,   66, 2079,     ,     ,     ,     ,10149,10158,    2,10137,   17,   63,   10,   82,   19,    6,   63,   82,    3,   46,   15,   42
  215,20200811,   84,   23,   29,   40,    3,   10,   20,   90,   18,  261,  216,   23,  326,   15,  194,   24,  108,   72, 2101,     ,     ,     ,     ,10146,10152,    7,10136,   16,   68,    9,   80,    2,    8,   65,   83,   20,   48,   14,   42
  215,20200812,   83,   18,   28,   40,    8,   10,    5,   80,   13,  258,  189,    5,  312,   15,  169,    6,  105,   70, 2098,     ,     ,     ,     ,10135,10149,    5,10116,   24,   65,    5,   81,   14,    3,   68,   92,    5,   50,   13,   42
  215,20200813,  109,    3,   21,   40,   16,   10,    8,   50,    1,  246,  198,   24,  315,   15,  186,   24,   67,   45, 1807,     ,     ,     ,     ,10113,10121,   22,10104,   16,    5,   24,   80,   15,    7,   76,   98,   24,   53,   15,   35
  215,20200814,  275,   13,   28,   50,    9,   10,    1,   90,   15,  214,  190,    4,  276,   13,  169,    6,   59,   40, 1485,     ,     ,     ,     ,10127,10146,   23,10110,    2,    5,    3,   58,    9,    7,   90,   98,    2,   68,    9,   28
  215,20200815,  300,   15,   24,   40,   15,    0,   23,  100,   20,  216,  189,   22,  255,   14,  180,   24,   86,   58, 2028,     ,     ,     ,     ,10144,10153,   12,10132,   24,   15,   24,   81,   20,    6,   84,   98,   24,   67,   15,   38
  215,20200816,  106,   15,   26,   60,   17,    0,    1,  150,   17,  222,  164,   24,  297,   13,  143,   24,   66,   45, 1731,     ,     ,     ,     ,10104,10128,    1,10081,   16,    1,   24,   81,   12,    7,   82,   99,   24,   56,   12,   33
  215,20200817,  213,    7,   17,   50,   13,    0,    7,  120,   16,  184,  142,   22,  251,   12,  119,   24,   38,   26, 1244,     ,     ,     ,     ,10092,10100,   22,10086,   12,    1,    1,   81,   12,    6,   91,   99,    2,   62,   12,   22
  215,20200818,  234,   28,   33,   70,   12,   10,    1,  110,   12,  180,  139,    4,  221,   13,  105,    6,  107,   74, 2027,     ,     ,     ,     ,10103,10111,   22,10093,    4,    2,    1,   80,   14,    2,   84,   99,    1,   63,   16,   36
  215,20200819,  169,   37,   38,   60,   11,   10,    1,  130,   20,  206,  134,    4,  270,   13,   95,    6,   64,   44, 1668,     ,     ,     ,     ,10071,10105,    1,10039,   24,    5,    3,   82,   17,    7,   77,   99,    4,   52,   13,   31
  215,20200820,  161,   31,   35,   60,   14,   10,   20,   90,   14,  225,  189,    1,  277,   17,  179,   24,   53,   37, 1441,     ,     ,     ,     ,10054,10074,   12,10037,    1,   65,    1,   81,   17,    8,   83,   96,   24,   64,   17,   27
  215,20200821,  228,   56,   62,   90,   10,   20,    1,  140,   14,  229,  197,    1,  262,   11,  184,    6,  111,   77, 2150,     ,     ,     ,     ,10073,10110,   24,10022,    3,   67,   20,   83,    4,    3,   66,   89,    1,   55,   11,   41
  215,20200822,  234,   69,   70,  100,   15,   50,    1,  180,   17,  190,  171,   11,  213,   14,  172,   24,   75,   52, 1447,     ,     ,     ,     ,10129,10138,   20,10111,    1,   40,   11,   79,   17,    7,   75,   94,   11,   65,   16,   26
  215,20200823,  251,   54,   59,   90,   11,   30,   20,  140,    5,  179,  156,   24,  202,   15,  147,   24,   75,   53, 1545,     ,     ,     ,     ,10146,10162,   14,10125,    4,   46,   24,   80,   13,    7,   78,   96,   24,   66,   15,   27
  215,20200824,  254,   42,   48,   80,   12,   20,    3,  130,   12,  166,  126,   21,  197,   12,   99,   24,   87,   61, 1820,     ,     ,     ,     ,10145,10151,   12,10134,   24,   56,    2,   80,   15,    5,   80,   96,    1,   68,   15,   31
  215,20200825,  202,   64,   71,  130,   23,   20,    1,  240,   24,  174,  144,    1,  208,   17,  128,    6,   17,   12,  712,     ,     ,     ,     ,10051,10130,    1, 9982,   24,   57,   12,   75,   17,    8,   84,   95,    3,   71,   21,   12
  215,20200826,  269,  102,  104,  140,    3,   10,   24,  240,    3,  170,  130,   24,  191,   11,  112,   24,   20,   14,  671,     ,     ,     ,     ,10087,10177,   23, 9978,    1,   50,    1,   75,   11,    8,   78,   92,   24,   71,    5,   12
  215,20200827,  136,   27,   30,   50,   21,   10,    1,   80,   21,  162,  122,    1,  201,   15,  103,    6,    4,    3,  761,     ,     ,     ,     ,10121,10175,    1,10017,   24,   58,   12,   75,   17,    8,   85,   97,    2,   71,   14,   13
  215,20200828,  222,   45,   48,   80,    5,   20,   20,  150,    5,  163,  127,   20,  199,   13,  113,   24,   64,   46, 1340,     ,     ,     ,     , 9995,10005,    1, 9987,   17,   64,    2,   75,    5,    6,   83,   96,   21,   73,    7,   23
  215,20200829,  245,   30,   35,   60,   14,   10,   22,   90,    9,  153,  111,    5,  188,   15,  104,    6,   69,   50, 1360,     ,     ,     ,     ,10033,10071,   24, 9998,    1,    5,   24,   75,    8,    6,   87,   98,   24,   73,   14,   23
  215,20200830,  360,   52,   56,  100,   11,   10,    1,  170,   12,  152,  117,    3,  190,   12,  102,    6,   15,   11,  727,     ,     ,     ,     ,10122,10177,   24,10073,    1,    4,    3,   75,   18,    7,   86,   99,    2,   70,   19,   12
  215,20200831,  358,   22,   26,   50,   11,    0,   24,   90,    8,  135,   83,    6,  182,   11,   55,   24,   57,   42, 1357,     ,     ,     ,     ,10201,10212,   22,10178,    1,    5,   22,   82,   13,    6,   79,   98,   22,   58,   16,   22
  215,20200901,  328,    7,   11,   30,   13,    0,    4,   50,   12,  133,   74,   24,  179,    9,   54,   24,   26,   19,  665,     ,     ,     ,     ,10203,10211,    7,10193,   18,    1,   24,   82,    8,    6,   84,   99,   22,   59,    9,   11
  215,20200902,  279,   11,   15,   40,   15,    0,    1,   60,   12,  135,   56,    5,  198,   12,   39,    6,   99,   73, 1654,     ,     ,     ,     ,10193,10199,    9,10185,   24,    2,    1,   82,   10,    4,   82,   99,    1,   59,   10,   26
  215,20200903,  221,   52,   56,   80,   14,   20,    1,  140,   13,  166,  121,    1,  194,   15,  114,    6,    0,    0,  385,     ,     ,     ,     ,10165,10183,    1,10155,   12,     ,     ,     ,     ,    8,   90,   96,   21,   83,    3,    7
  215,20200904,  250,   38,   40,   70,   15,   20,    7,  110,   12,  171,  144,   20,  193,   12,  135,   24,   30,   22, 1096,     ,     ,     ,     ,10195,10210,   13,10178,    1,   65,    1,   80,   16,    8,   80,   95,    1,   68,   16,   19
  215,20200905,  278,   39,   43,   70,    9,   20,    4,  120,   10,  147,   99,   23,  179,   12,   88,   24,   60,   45, 1404,     ,     ,     ,     ,10187,10198,   14,10172,    4,   56,    3,   80,   14,    6,   77,   94,    5,   64,   11,   23
  215,20200906,  267,   32,   33,   60,   11,   10,   21,  100,   13,  144,  101,    3,  183,   12,   76,    6,  105,   79, 1691,     ,     ,     ,     ,10200,10223,   24,10185,    5,   10,   22,   80,    9,    4,   79,   98,   22,   64,    9,   28
  215,20200907,  224,   35,   38,   70,   14,   10,    3,  100,   12,  156,   93,    5,  204,   14,   74,    6,  107,   81, 1571,     ,     ,     ,     ,10229,10236,   13,10218,    4,    7,    3,   81,   11,    6,   80,   98,    2,   61,   12,   26
  215,20200908,  221,   38,   40,   50,    2,   30,    9,   90,   11,  177,  160,    3,  195,   13,  155,    6,    0,    0,  494,     ,     ,     ,     ,10239,10253,   14,10225,    1,   30,    3,   70,    1,    8,   90,   96,    4,   82,   11,    9
  215,20200909,  260,   30,   42,   70,   11,    0,   23,  120,   12,  167,   89,   24,  211,   11,   71,   24,    6,    5,  626,     ,     ,     ,     ,10217,10238,   22,10207,    6,   32,   14,   75,   11,    7,   90,   98,   24,   79,   11,   11
  215,20200910,  256,    5,   12,   30,   15,    0,    6,   60,   15,  138,   82,    2,  196,   15,   63,    6,   70,   54, 1235,     ,     ,     ,     ,10220,10240,    9,10189,   24,    6,   22,   80,   10,    5,   81,   99,   22,   57,   10,   20
  215,20200911,  236,   16,   19,   50,   13,    0,    4,   80,   13,  136,   90,   23,  192,   14,   68,   24,   93,   72, 1463,     ,     ,     ,     ,10170,10184,    1,10158,   24,    2,    2,   80,   13,    5,   81,   99,    5,   53,   10,   23
  215,20200912,  238,   36,   42,   70,    9,   20,    1,  110,    9,  150,   99,    1,  198,   13,   74,    6,   52,   40, 1040,     ,     ,     ,     ,10194,10227,   22,10155,    3,   50,    4,   80,   14,    7,   84,   97,    1,   68,   13,   17
  215,20200913,  213,   32,   34,   70,   12,    0,   20,  100,   11,  166,  109,   24,  218,   14,   78,   24,   98,   76, 1619,     ,     ,     ,     ,10244,10253,   12,10226,    2,    1,   20,   81,   16,    4,   85,   99,   20,   58,   15,   28
  215,20200914,   98,   14,   17,   40,   11,    0,    1,   60,   11,  189,   98,    5,  274,   15,   69,    6,  116,   91, 1658,     ,     ,     ,     ,10229,10251,    1,10203,   24,    1,    1,   77,   14,    3,   79,   99,    1,   52,   14,   30
  215,20200915,  116,    7,   15,   30,   10,    0,    2,   60,   19,  215,  126,    5,  303,   13,  100,    6,  115,   90, 1592,     ,     ,     ,     ,10184,10199,    1,10169,   16,    0,    2,   78,   15,    3,   81,   99,    1,   50,   15,   30
  215,20200916,    6,   42,   46,   70,   15,   20,    1,  100,    9,  181,  126,   24,  224,   10,  120,   24,   60,   47, 1106,     ,     ,     ,     ,10228,10285,   24,10181,    1,    9,    1,   74,   11,    6,   83,   99,    1,   67,   10,   19
  215,20200917,   54,   44,   47,   70,   10,   10,    4,  110,   15,  139,   81,    6,  183,   14,   48,    6,  106,   84, 1629,     ,     ,     ,     ,10286,10301,    9,10273,   24,   42,    4,   83,   18,    3,   69,   98,    4,   48,   13,   26
  215,20200918,   63,   51,   52,   70,   12,   30,    6,  110,   12,  147,   82,    6,  207,   15,   71,    6,  115,   92, 1692,     ,     ,     ,     ,10240,10270,    1,10213,   24,   75,    1,   83,   19,    0,   63,   80,    5,   44,   14,   28
  215,20200919,   59,   44,   44,   50,    2,   30,   22,   80,    2,  158,   99,    6,  216,   15,   88,    6,  114,   91, 1602,     ,     ,     ,     ,10184,10208,    1,10167,   16,   70,   22,   83,   18,    0,   63,   76,    5,   50,   13,   27
  215,20200920,   48,   36,   36,   50,   10,   20,   19,   90,   16,  155,  103,   24,  211,   12,   73,   24,  114,   92, 1657,     ,     ,     ,     ,10182,10188,    9,10174,    3,   62,   24,   82,   18,    0,   66,   93,   24,   43,   12,   28
